x_kpc,y_kpc,z_kpc,vx_kms,vy_kms,vz_kms,err_vx_kms,err_vy_kms,err_vz_kms,vx_true_kms,vy_true_kms,vz_true_kms
-0.17077139452022444,-0.09458970678984258,0.1612654742541014,-16.60280628380398,-15.381287313742497,-12.855551712858379,4.999999999999999,4.999999999999999,4.999999999999999,-13.297747914120727,-17.78190640615782,-4.978762621776069
-0.009202877121360975,-0.19998892635227844,-0.7616325347187495,8.727065266375604,2.405653351653126,32.29234553658145,4.999999999999999,4.999999999999999,4.999999999999999,5.001732014400058,7.657330960926977,30.668957554865862
0.29677552391881695,-0.4419203839679204,0.2402046443717672,9.262202201930993,6.745084681584013,-13.48173290866186,4.999999999999999,4.999999999999999,4.999999999999999,7.597660138278263,9.094570222031248,-15.821785774869126
-0.07260793886680306,-0.07735985978392022,-0.034209664906988804,-5.022099348730606,4.055739729212955,18.39887194501944,4.999999999999999,4.999999999999999,4.999999999999999,-0.5069485808609874,4.229601589238538,20.215355771089488
0.08161835837339301,0.16761917078407784,0.10790300726608208,-2.3881024011376413,-6.385184042383265,-22.792596688326775,4.999999999999999,4.999999999999999,4.999999999999999,0.24823917323898398,-5.198395506338199,-15.99117851804363
-0.5828597264233406,-0.45863115832924484,0.09882241181127521,0.2428154608195996,1.8202155425547955,-8.474166315565139,4.999999999999999,4.999999999999999,4.999999999999999,13.938532294703805,1.1038954116521422,-9.278892745680851
-0.0087901678751503,0.09112396919092909,-0.370503704108189,8.38000974168661,-1.648556989156936,6.375264781577926,4.999999999999999,4.999999999999999,4.999999999999999,5.027425968259015,2.4032566507715805,10.426510334193825
-0.418238649271387,0.0664975113732871,0.06481222582077219,-2.9216165242757635,-2.5250401065911685,-3.1615443506844754,4.999999999999999,4.999999999999999,4.999999999999999,-6.375761357131346,-10.452476860272363,-5.281894779033754
0.0017595142244019237,0.4031235863992559,-0.2838657922725202,21.208757310408725,5.785043682902312,0.2747700052483607,4.999999999999999,4.999999999999999,4.999999999999999,16.241298335629804,5.592737391672461,-0.7442530548596816
0.05364382035561184,-0.26231016900255855,-0.1621923380581135,0.6988965377677046,-9.360201738743491,-7.336457135127311,4.999999999999999,4.999999999999999,4.999999999999999,4.985542328243257,-3.874521193785432,-4.549391358617152
0.02536637171853309,0.09304842235240131,0.0077355053112369895,9.154573546266818,-19.134717570542236,-8.420403383643455,4.999999999999999,4.999999999999999,4.999999999999999,11.91404177014143,-11.666111657718206,-18.236401406448856
0.1528877689962444,-0.1489404016479292,-0.009099199966791833,-8.42718620307245,-18.8526815141491,21.177413331589918,4.999999999999999,4.999999999999999,4.999999999999999,-5.540721005841758,-13.682037385721719,22.898448818417293
0.24647798193999979,-0.21271443328242423,-0.08347274084403124,-45.45377789058891,36.599121780427495,-13.703727415581874,4.999999999999999,4.999999999999999,4.999999999999999,-39.5971930750374,32.13604553663766,-7.855009545861982
0.12948473662784235,-0.09795808860578235,0.012772943001691836,-33.649519004932635,17.344426440624474,8.774531966923757,4.999999999999999,4.999999999999999,4.999999999999999,-26.968287803446962,18.27195650408182,2.5296928956133438
-0.3148179604817195,-0.18699897548723401,0.3944581112600416,-10.215169544414364,-6.796321784991502,11.940046325529668,4.999999999999999,4.999999999999999,4.999999999999999,-10.26990770065673,-4.424420630778736,13.46616253466602
-0.12401955893491906,-0.03359758606080313,0.15709106938129092,-2.0729456300972195,17.07430407848654,9.007720694582305,4.999999999999999,4.999999999999999,4.999999999999999,-8.413137493198828,2.104284281037991,0.3571773657698729
0.0313947854922984,-0.011966607105119341,0.06172187744476623,2.7875089339602304,-9.02850413802152,-14.529282648059432,4.999999999999999,4.999999999999999,4.999999999999999,6.180138113546202,-11.528719375351208,-9.847946984665105
0.13935269263859673,0.0612216957784202,0.06204307309754735,26.555940277616862,19.038732874975214,10.38904731309956,4.999999999999999,4.999999999999999,4.999999999999999,19.26510288803603,13.634591831492486,8.779838511986204
0.29985157606909224,0.09718058413899969,0.3834849167403877,-15.900474778527816,-8.639625418676676,-27.94468322295256,4.999999999999999,4.999999999999999,4.999999999999999,-8.478414873544997,-1.3301287810375497,-29.935868974091346
-0.43824205809472283,0.29982436903251125,-0.9219439084014588,-4.491224391567646,-10.066863529768378,-30.773067242130228,4.999999999999999,4.999999999999999,4.999999999999999,-6.308624762951359,-5.267014174687902,-22.65220696958499
-0.25376616172030786,0.14869991848070313,-0.007957638716142513,6.046951786874156,12.120874741007274,6.221076064885353,4.999999999999999,4.999999999999999,4.999999999999999,12.42263126755562,-1.3752283078500833,5.953283422123824
0.11768534763350583,0.36946216031567375,0.0631447719994373,-24.93437237087032,-24.722213752178845,2.0595572486805103,4.999999999999999,4.999999999999999,4.999999999999999,-17.055991503027855,-25.89791836799404,1.7599418539458977
-0.01603893883379182,0.006998013655185176,-0.00421803256394441,4.249686470313783,5.137987134337742,6.023035369633916,4.999999999999999,4.999999999999999,4.999999999999999,-2.1976110289807087,3.8767816414498104,4.2731286861165145
-0.14993578600961602,0.09320601016971952,0.007070541550220448,-0.5600812588369113,11.785699208060725,-0.22896529916689046,4.999999999999999,4.999999999999999,4.999999999999999,-7.551939576702863,5.865671171911733,3.3424368985161745
0.07469293550268183,0.09192432972583381,-0.3692435210096403,17.020712412610575,17.075858063247896,5.616644824242252,4.999999999999999,4.999999999999999,4.999999999999999,11.95779809275939,13.813287223993875,4.541938408158545
