x_kpc,y_kpc,z_kpc,vx_kms,vy_kms,vz_kms,err_vx_kms,err_vy_kms,err_vz_kms,vx_true_kms,vy_true_kms,vz_true_kms
-0.1236968709122416,0.034910945227354884,-0.10611354307729497,-5.013957183359944,-2.024634128322272,7.939942357028826,4.999999999999999,4.999999999999999,4.999999999999999,-6.983836361532463,-5.999755785717846,12.627710338127338
0.04423554457997201,0.035054213959747234,-0.07722755642190832,-0.6743899984525235,-2.065564205920566,15.31764345701264,4.999999999999999,4.999999999999999,4.999999999999999,3.6548604121566215,-0.979779940231061,14.524944661073649
0.05998206210127978,-0.22989054208844945,-0.030489189508110474,-18.16392310789805,-2.275981735300193,9.711773437160744,4.999999999999999,4.999999999999999,4.999999999999999,-22.405845969031947,4.304961398856734,9.783601839760289
0.1142444892973944,-0.08413578517701527,0.16346515529592065,2.7642824246315216,3.522927324113386,6.133933880213747,4.999999999999999,4.999999999999999,4.999999999999999,7.881944660984758,-1.4697669823826807,8.267711459522811
0.1275913844263267,-0.07583392688179723,-0.30275178789202245,-14.719072530374605,5.080673860437374,0.4063880924119886,4.999999999999999,4.999999999999999,4.999999999999999,-10.769069722573835,5.3024242194153315,1.331642207722936
0.016045193410142055,-0.04895006000849264,0.02135814864986225,19.843327426030825,-20.564873470660864,9.389109224706079,4.999999999999999,4.999999999999999,4.999999999999999,9.288220524345691,-4.119959635997485,3.548673373314012
0.16166866038077998,0.12674324194906292,0.0932071952472405,-0.8972637662887317,0.5582760413181944,11.603116212575841,4.999999999999999,4.999999999999999,4.999999999999999,-6.713530716264518,-4.445455130145041,7.608973641081453
-0.22495777911393836,-0.34186796911579465,0.0651102180627586,-5.4525562458811105,6.9759903848269165,-10.95964728668866,4.999999999999999,4.999999999999999,4.999999999999999,-13.699566168961987,8.702627977754881,-12.1457400080732
0.17218888777711563,-0.21796268427369533,-0.18151936047603276,9.94537765801951,-1.386034054900208,3.821248357914927,4.999999999999999,4.999999999999999,4.999999999999999,4.6497504084981784,-1.8464990236472045,2.624421275522499
0.06298175766104062,0.24415373597056197,-0.3323788632826619,14.411234364551223,-18.236619278824246,-6.798081761687525,4.999999999999999,4.999999999999999,4.999999999999999,11.75634523708428,-21.02528162480838,-13.530126838300644
0.0678065471784856,0.09530366437646819,-0.010003812777169307,0.8692051185061374,0.5952900433205663,1.9249173547332272,4.999999999999999,4.999999999999999,4.999999999999999,-6.063884198844929,-1.4674066689902194,3.1876940828109888
-0.026282600343401182,-0.03542631543547093,0.08044523556740116,11.862206130822111,5.787830447633752,20.874618983065442,4.999999999999999,4.999999999999999,4.999999999999999,3.896111108114647,3.13069648544727,17.705868894881988
0.08159806573751652,0.06944380423736336,0.05905322382082818,6.052440025051955,-3.822175488572896,-12.53679347146078,4.999999999999999,4.999999999999999,4.999999999999999,3.121522375830533,-3.5548002138919337,-11.02430745588916
-0.024846310289170555,0.03701249658180531,0.1955483881943544,-0.4034532361406704,3.605863821677171,-19.90409874028489,4.999999999999999,4.999999999999999,4.999999999999999,-7.1213034308799825,-1.7089057008284856,-6.7618137888219145
0.011907181262875297,0.06693416472361954,0.0022278249208013533,0.6156350576439502,-15.213742572473004,-6.369951312589139,4.999999999999999,4.999999999999999,4.999999999999999,-7.264745138906231,-8.622826381564822,-3.900848231268168
0.00676592265761752,0.002049515379591774,0.03496715241312501,3.860090404530572,-19.240734499934245,-16.0933905585269,4.999999999999999,4.999999999999999,4.999999999999999,0.8054928067242932,-10.607711018676202,-13.336098083956957
